route_id,obj_type,event,loc_name,evet,stop_lat,stop_lan,datetime
72,,,Eastbound Kirkbridge at Hawstead,,49.78557371,-97.16318428,22/03/2013 11:27
72,,,Eastbound Kirkbridge at Ainsworth,,49.78679389,-97.1629853,22/03/2013 11:27
72,,,Eastbound Kirkbridge at Hillmartin,,49.7881156,-97.16068453,22/03/2013 11:28
72,,,Eastbound Kirkbridge at Pembina West,,49.78891955,-97.15806982,22/03/2013 11:28
72,,,Eastbound Killarney at Pembina East,,49.78959199,-97.15623808,22/03/2013 11:29
72,,,Eastbound Killarney at Baylor,,49.79028783,-97.15418309,22/03/2013 11:29
72,,,Eastbound Killarney at Caledon,,49.79111293,-97.15177576,22/03/2013 11:29
72,,,Eastbound Killarney at Acadia,,49.79214352,-97.14872135,22/03/2013 11:30
72,,,Eastbound Killarney at Briar Cliff,,49.79325181,-97.14546932,22/03/2013 11:30
72,,,Northbound Dalhousie at Purdue,,49.79488428,-97.14574045,22/03/2013 11:31
72,,,Northbound Dalhousie at Silverstone,,49.7962139,-97.14675965,22/03/2013 11:31
72,,,Eastbound Silverstone at McGill,,49.79659298,-97.14571687,22/03/2013 11:31
72,,,Eastbound Silverstone at MacAlester,,49.79740059,-97.14335144,22/03/2013 11:32
72,,,Eastbound Silverstone at Tunis,,49.79845679,-97.14022599,22/03/2013 11:32
72,,,Eastbound Silverstone at Townsend,,49.79896351,-97.13873351,22/03/2013 11:33
72,,,Eastbound Silverstone at Aurora,,49.7999254,-97.13590332,22/03/2013 11:33
72,,,Eastbound Silverstone at King's Drive,,49.80127314,-97.13190468,22/03/2013 11:34
72,,,Northbound King's at Pasadena,,49.80348792,-97.13258382,22/03/2013 11:35
72,,,Northbound King's at Freedman,,49.80526198,-97.13326608,22/03/2013 11:35
72,,,Eastbound Freedman at Maclean,,49.80652352,-97.13117441,22/03/2013 11:35
72,,,Westbound Dafoe at U of M (72  78),,49.80834365,-97.13192437,22/03/2013 11:37
72,,,Westbound Dafoe at U of M (72  78),,49.80834365,-97.13192437,22/03/2013 11:53
72,,,Westbound Dafoe at U of M (School of Music),,49.80677181,-97.13652987,22/03/2013 11:53
72,,,Southbound University at Freedman,,49.80417306,-97.13769982,22/03/2013 11:54
72,,,Eastbound Freedman at King's Drive,,49.80517049,-97.13372825,22/03/2013 11:55
72,,,Southbound King's at Pasadena,,49.8030299,-97.13262924,22/03/2013 11:55
72,,,Westbound Silverstone at King's Drive,,49.80136528,-97.13204011,22/03/2013 11:56
72,,,Westbound Silverstone at Aurora,,49.80009464,-97.13579954,22/03/2013 11:56
72,,,Westbound Silverstone at Celtic,,49.79868628,-97.13995316,22/03/2013 11:57
72,,,Westbound Silverstone at Tamworth,,49.79820541,-97.14137514,22/03/2013 11:57
72,,,Westbound Silverstone at Laval,,49.79753566,-97.14336017,22/03/2013 11:57
72,,,Westbound Silverstone at McGill,,49.79672805,-97.14572561,22/03/2013 11:58
72,,,Southbound Dalhousie at Purdue,,49.79555276,-97.14647919,22/03/2013 11:58
72,,,Southbound Dalhousie at Killarney,,49.79369372,-97.14498,22/03/2013 11:59
72,,,Westbound Killarney at Briar Cliff,,49.79319778,-97.14602719,22/03/2013 11:59
72,,,Westbound Killarney at Acadia,,49.7924162,-97.14833579,22/03/2013 11:59
72,,,Westbound Killarney at Caledon,,49.79111892,-97.15215068,22/03/2013 12:00
72,,,Westbound Killarney at Baylor,,49.79025108,-97.15469857,22/03/2013 12:00
72,,,Westbound Killarney at Pembina East,,49.78962449,-97.15658419,22/03/2013 12:01
72,,,Westbound Kirkbridge at Pembina West,,49.78902506,-97.15848263,22/03/2013 12:01
72,,,Westbound Kirkbridge at Marrington,,49.78812878,-97.16094801,22/03/2013 12:01
72,,,Westbound Kirkbridge at Ainsworth,,49.78668231,-97.16332296,22/03/2013 12:02
72,,,Westbound Kirkbridge at Brentlawn North,,49.78508694,-97.16311933,22/03/2013 12:02
72,,,Westbound Kirkbridge at Allendale,,49.78294049,-97.16220028,22/03/2013 12:03
72,,,Westbound Kirkbridge at Brentlawn South,,49.78141506,-97.16470295,22/03/2013 12:04
72,,,Southbound Brentlawn at Allendale,,49.78047884,-97.16522452,22/03/2013 12:04
72,,,Northbound Bairdmore at Brentlawn,,49.77843081,-97.16370443,22/03/2013 12:05
72,,,Northbound Bairdmore at Point West,,49.77720531,-97.16640385,22/03/2013 12:05
72,,,Northbound Bairdmore at Millstream,,49.77850038,-97.16866085,22/03/2013 12:06
72,,,Northbound Bairdmore at Kirkbridge,,49.78029157,-97.16930178,22/03/2013 12:07
72,,,Northbound Bairdmore at Kirkbridge,,49.78029157,-97.16930178,22/03/2013 12:07
72,,,Northbound Bairdmore at Bernfield North,,49.78369128,-97.17041005,22/03/2013 12:08
72,,,Northbound Bairdmore at Hawstead,,49.78607378,-97.16976457,22/03/2013 12:08
72,,,Northbound Bairdmore at Sandusky,,49.78784302,-97.17015637,22/03/2013 12:09
72,,,Northbound Bairdmore at Calderwood West,,49.79081265,-97.1679603,22/03/2013 12:10
72,,,Northbound Bairdmore at Calderwood East,,49.79172441,-97.16532759,22/03/2013 12:11
72,,,Northbound Bairdmore at Marrington,,49.79254909,-97.16287871,22/03/2013 12:11
72,,,Northbound Bairdmore at Firbridge,,49.7940562,-97.15979249,22/03/2013 12:12
72,,,Northbound Bairdmore at Pembina,,49.79479462,-97.1575829,22/03/2013 12:12
72,,,Eastbound Dalhousie at Pembina East,,49.79511286,-97.15666761,22/03/2013 12:13
72,,,Eastbound Dalhousie at Ulster,,49.79620384,-97.153444,22/03/2013 12:13
72,,,Eastbound Dalhousie at Allegheny,,49.79700262,-97.15107905,22/03/2013 12:14
72,,,Eastbound Dalhousie at Allegheny East,,49.79759437,-97.14870803,22/03/2013 12:14
72,,,Eastbound Silverstone at McGill,,49.79659298,-97.14571687,22/03/2013 12:15
72,,,Eastbound Silverstone at MacAlester,,49.79740059,-97.14335144,22/03/2013 12:15
72,,,Eastbound Silverstone at Tunis,,49.79845679,-97.14022599,22/03/2013 12:16
72,,,Eastbound Silverstone at Townsend,,49.79896351,-97.13873351,22/03/2013 12:16
72,,,Eastbound Silverstone at Aurora,,49.7999254,-97.13590332,22/03/2013 12:17
72,,,Eastbound Silverstone at King's Drive,,49.80127314,-97.13190468,22/03/2013 12:18
72,,,Northbound King's at Pasadena,,49.80348792,-97.13258382,22/03/2013 12:18
72,,,Northbound King's at Freedman,,49.80526198,-97.13326608,22/03/2013 12:19
72,,,Eastbound Freedman at Maclean,,49.80652352,-97.13117441,22/03/2013 12:19
72,,,Westbound Dafoe at U of M (72  78),,49.80834365,-97.13192437,22/03/2013 12:21
72,,,Westbound Dafoe at U of M (72  78),,49.80834365,-97.13192437,22/03/2013 12:25
72,,,Westbound Dafoe at U of M (School of Music),,49.80677181,-97.13652987,22/03/2013 12:25
72,,,Southbound University at Freedman,,49.80417306,-97.13769982,22/03/2013 12:26
72,,,Eastbound Freedman at King's Drive,,49.80517049,-97.13372825,22/03/2013 12:27
72,,,Southbound King's at Pasadena,,49.8030299,-97.13262924,22/03/2013 12:28
72,,,Westbound Silverstone at King's Drive,,49.80136528,-97.13204011,22/03/2013 12:28
72,,,Westbound Silverstone at Aurora,,49.80009464,-97.13579954,22/03/2013 12:29
72,,,Westbound Silverstone at Celtic,,49.79868628,-97.13995316,22/03/2013 12:29
72,,,Westbound Silverstone at Tamworth,,49.79820541,-97.14137514,22/03/2013 12:30
72,,,Westbound Silverstone at Laval,,49.79753566,-97.14336017,22/03/2013 12:30
72,,,Westbound Silverstone at McGill,,49.79672805,-97.14572561,22/03/2013 12:30
72,,,Westbound Dalhousie at Silverstone West,,49.79768547,-97.14821818,22/03/2013 12:31
72,,,Westbound Dalhousie at Allegheny,,49.79696111,-97.15185882,22/03/2013 12:32
72,,,Westbound Dalhousie at Ulster,,49.79630871,-97.1538152,22/03/2013 12:32
72,,,Westbound Dalhousie at Pembina East,,49.79522605,-97.1569968,22/03/2013 12:33
72,,,Southbound Bairdmore at Pembina,,49.79475417,-97.15843206,22/03/2013 12:33
72,,,Southbound Bairdmore at Barnes,,49.79417771,-97.16007969,22/03/2013 12:33
72,,,Southbound Bairdmore at Marrington,,49.79264141,-97.16302806,22/03/2013 12:34
72,,,Southbound Bairdmore at Calderwood East,,49.79175645,-97.16564596,22/03/2013 12:35
72,,,Southbound Bairdmore at Calderwood West,,49.79077583,-97.16847578,22/03/2013 12:35
72,,,Southbound Bairdmore at Sandusky,,49.78760315,-97.17034602,22/03/2013 12:36
72,,,Southbound Bairdmore at Hawstead,,49.78585101,-97.169898,22/03/2013 12:37
72,,,Southbound Bairdmore at Bernfield North,,49.78396383,-97.17058038,22/03/2013 12:37
72,,,Southbound Bairdmore at Kirkbridge,,49.78036722,-97.16953508,22/03/2013 12:39
72,,,Southbound Bairdmore at Kirkbridge,,49.78036722,-97.16953508,22/03/2013 12:41
72,,,Southbound Bairdmore at Millstream,,49.77850368,-97.16886909,22/03/2013 12:41
72,,,Southbound Bairdmore at Point West,,49.77710447,-97.16685215,22/03/2013 12:42
72,,,Southbound Bairdmore at Southborough,,49.77835625,-97.16354056,22/03/2013 12:42
72,,,Northbound Brentlawn at Kirkbridge,,49.78088228,-97.16513982,22/03/2013 12:43
72,,,Eastbound Kirkbridge at Allendale,,49.78284772,-97.16202319,22/03/2013 12:44
72,,,Eastbound Kirkbridge at Hawstead,,49.78557371,-97.16318428,22/03/2013 12:45
72,,,Eastbound Kirkbridge at Ainsworth,,49.78679389,-97.1629853,22/03/2013 12:45
72,,,Eastbound Kirkbridge at Hillmartin,,49.7881156,-97.16068453,22/03/2013 12:46
72,,,Eastbound Kirkbridge at Pembina West,,49.78891955,-97.15806982,22/03/2013 12:46
72,,,Eastbound Killarney at Pembina East,,49.78959199,-97.15623808,22/03/2013 12:47
72,,,Eastbound Killarney at Baylor,,49.79028783,-97.15418309,22/03/2013 12:47
72,,,Eastbound Killarney at Caledon,,49.79111293,-97.15177576,22/03/2013 12:47
72,,,Eastbound Killarney at Acadia,,49.79214352,-97.14872135,22/03/2013 12:48
72,,,Eastbound Killarney at Briar Cliff,,49.79325181,-97.14546932,22/03/2013 12:48
72,,,Northbound Dalhousie at Purdue,,49.79488428,-97.14574045,22/03/2013 12:49
72,,,Northbound Dalhousie at Silverstone,,49.7962139,-97.14675965,22/03/2013 12:49
72,,,Eastbound Silverstone at McGill,,49.79659298,-97.14571687,22/03/2013 12:49
72,,,Eastbound Silverstone at MacAlester,,49.79740059,-97.14335144,22/03/2013 12:50
72,,,Eastbound Silverstone at Tunis,,49.79845679,-97.14022599,22/03/2013 12:50
72,,,Eastbound Silverstone at Townsend,,49.79896351,-97.13873351,22/03/2013 12:51
72,,,Eastbound Silverstone at Aurora,,49.7999254,-97.13590332,22/03/2013 12:51
72,,,Eastbound Silverstone at King's Drive,,49.80127314,-97.13190468,22/03/2013 12:52
72,,,Northbound King's at Pasadena,,49.80348792,-97.13258382,22/03/2013 12:53
72,,,Northbound King's at Freedman,,49.80526198,-97.13326608,22/03/2013 12:53
72,,,Eastbound Freedman at Maclean,,49.80652352,-97.13117441,22/03/2013 12:53
72,,,Westbound Dafoe at U of M (72  78),,49.80834365,-97.13192437,22/03/2013 12:55
99,,,Westbound Rupert at Princess,,49.90154849,-97.13960696,22/03/2013 6:20
99,,,Southbound Princess at James,,49.90100501,-97.14049128,22/03/2013 6:20
99,,,Southbound Princess at William (Red River College),,49.89993767,-97.14124253,22/03/2013 6:20
99,,,Southbound Princess at McDermot,,49.89789265,-97.14272757,22/03/2013 6:21
99,,,Southbound Donald at Notre Dame,,49.89630273,-97.14398614,22/03/2013 6:21
99,,,Southbound Donald at Ellice,,49.89455988,-97.14412263,22/03/2013 6:22
99,,,Southbound Donald at Portage South,,49.89310795,-97.14332898,22/03/2013 6:23
99,,,Southbound Donald at Graham,,49.89170164,-97.14257539,22/03/2013 6:23
99,,,Southbound Donald at St. Mary,,49.89037667,-97.14184657,22/03/2013 6:23
99,,,Southbound Donald at York,,49.88877056,-97.14097544,22/03/2013 6:24
99,,,Southbound Donald at Broadway,,49.88789031,-97.14049413,22/03/2013 6:24
99,,,Southbound Donald at Hargrave Place,,49.88598553,-97.13950928,22/03/2013 6:25
99,,,Southbound Donald at River,,49.88185053,-97.13744095,22/03/2013 6:26
99,,,Southbound Donald at Stradbrook,,49.8797809,-97.13795211,22/03/2013 6:27
99,,,Southbound Donald at Gertrude,,49.87757124,-97.13870525,22/03/2013 6:27
99,,,Southbound Pembina at Osborne Junction,,49.87456972,-97.14280134,22/03/2013 6:29
99,,,Southbound Pembina at Warsaw,,49.87187229,-97.1439904,22/03/2013 6:29
99,,,Southbound Pembina at Fleet,,49.86959735,-97.14516314,22/03/2013 6:30
99,,,Southbound Pembina at Dudley,,49.86791704,-97.1463965,22/03/2013 6:31
99,,,Southbound Pembina at Scotland,,49.86614691,-97.14707656,22/03/2013 6:31
99,,,Southbound Pembina at Grant,,49.86423339,-97.14778989,22/03/2013 6:32
99,,,Southbound Pembina at Arbuthnot,,49.86256791,-97.14882764,22/03/2013 6:32
99,,,Southbound Pembina at Ebby,,49.86088534,-97.14992163,22/03/2013 6:33
99,,,Southbound Pembina at Taylor,,49.85886248,-97.15111201,22/03/2013 6:33
99,,,Southbound Pembina at Stafford,,49.85686636,-97.15228736,22/03/2013 6:34
99,,,Southbound Pembina at Calrossie,,49.8506844,-97.15270398,22/03/2013 6:36
99,,,Southbound Pembina at Byng,,49.84946581,-97.15300084,22/03/2013 6:36
99,,,Westbound Windermere at Windermere Terminal,,49.84797719,-97.1538505,22/03/2013 6:37
99,,,Westbound Windermere at Windermere Terminal,,49.84797719,-97.1538505,22/03/2013 6:41
99,,,Northbound Pembina at Calrossie,,49.84952996,-97.1525115,22/03/2013 6:41
99,,,Northbound Pembina at Merriam,,49.85073057,-97.15221531,22/03/2013 6:41
99,,,Northbound Pembina at Stafford,,49.85652864,-97.15198024,22/03/2013 6:43
99,,,Northbound Pembina at Taylor,,49.85838226,-97.15089381,22/03/2013 6:44
99,,,Northbound Pembina at Jackson,,49.85963979,-97.15021966,22/03/2013 6:44
99,,,Northbound Pembina at Arbuthnot,,49.86266934,-97.14842023,22/03/2013 6:45
99,,,Northbound Pembina at Grant,,49.86436943,-97.14729765,22/03/2013 6:45
99,,,Northbound Pembina at Hugo,,49.86678436,-97.14643986,22/03/2013 6:46
99,,,Northbound Pembina at Daly,,49.86843384,-97.1455278,22/03/2013 6:47
99,,,Northbound Pembina at Nassau,,49.8714451,-97.14371451,22/03/2013 6:48
99,,,Northbound Pembina at Osborne,,49.87445135,-97.14215172,22/03/2013 6:49
99,,,Northbound Donald at Wardlaw,,49.87895253,-97.13790046,22/03/2013 6:50
99,,,Eastbound Stradbrook at Donald East,,49.88052579,-97.13616951,22/03/2013 6:51
99,,,Westbound River at Donald East,,49.88259784,-97.13636813,22/03/2013 6:52
99,,,Northbound Smith at Navy,,49.88651331,-97.13820817,22/03/2013 6:53
99,,,Northbound Smith at Broadway,,49.88840665,-97.13904028,22/03/2013 6:53
99,,,Northbound Smith at St. Mary,,49.89086583,-97.14037977,22/03/2013 6:54
99,,,Northbound Smith at Graham South,,49.89218159,-97.14109499,22/03/2013 6:55
99,,,Northbound Smith at Portage South,,49.89394208,-97.14205772,22/03/2013 6:55
99,,,Northbound Smith at Portage North,,49.89451378,-97.14236995,22/03/2013 6:55
99,,,Northbound King at Notre Dame,,49.89642,-97.14232459,22/03/2013 6:56
99,,,Northbound King at McDermot,,49.89735295,-97.14160644,22/03/2013 6:57
99,,,Northbound King at William (City Hall),,49.89964518,-97.13983335,22/03/2013 6:58
99,,,Westbound Rupert at Princess,,49.90154849,-97.13960696,22/03/2013 6:59
99,,,Westbound Rupert at Princess,,49.90154849,-97.13960696,22/03/2013 7:00
99,,,Southbound Princess at James,,49.90100501,-97.14049128,22/03/2013 7:00
99,,,Southbound Princess at William (Red River College),,49.89993767,-97.14124253,22/03/2013 7:00
99,,,Southbound Princess at McDermot,,49.89789265,-97.14272757,22/03/2013 7:01
99,,,Southbound Donald at Notre Dame,,49.89630273,-97.14398614,22/03/2013 7:01
99,,,Southbound Donald at Ellice,,49.89455988,-97.14412263,22/03/2013 7:02
99,,,Southbound Donald at Portage South,,49.89310795,-97.14332898,22/03/2013 7:03
99,,,Southbound Donald at Graham,,49.89170164,-97.14257539,22/03/2013 7:03
99,,,Southbound Donald at St. Mary,,49.89037667,-97.14184657,22/03/2013 7:03
99,,,Southbound Donald at York,,49.88877056,-97.14097544,22/03/2013 7:04
99,,,Southbound Donald at Broadway,,49.88789031,-97.14049413,22/03/2013 7:04
99,,,Southbound Donald at Hargrave Place,,49.88598553,-97.13950928,22/03/2013 7:05
99,,,Southbound Donald at River,,49.88185053,-97.13744095,22/03/2013 7:06
99,,,Southbound Donald at Stradbrook,,49.8797809,-97.13795211,22/03/2013 7:07
99,,,Southbound Donald at Gertrude,,49.87757124,-97.13870525,22/03/2013 7:07
99,,,Southbound Pembina at Osborne Junction,,49.87456972,-97.14280134,22/03/2013 7:09
99,,,Southbound Pembina at Warsaw,,49.87187229,-97.1439904,22/03/2013 7:09
99,,,Southbound Pembina at Fleet,,49.86959735,-97.14516314,22/03/2013 7:10
99,,,Southbound Pembina at Dudley,,49.86791704,-97.1463965,22/03/2013 7:11
99,,,Southbound Pembina at Scotland,,49.86614691,-97.14707656,22/03/2013 7:11
99,,,Southbound Pembina at Grant,,49.86423339,-97.14778989,22/03/2013 7:12
99,,,Southbound Pembina at Arbuthnot,,49.86256791,-97.14882764,22/03/2013 7:12
99,,,Southbound Pembina at Ebby,,49.86088534,-97.14992163,22/03/2013 7:13
99,,,Southbound Pembina at Taylor,,49.85886248,-97.15111201,22/03/2013 7:13
99,,,Southbound Pembina at Stafford,,49.85686636,-97.15228736,22/03/2013 7:14
99,,,Southbound Pembina at Calrossie,,49.8506844,-97.15270398,22/03/2013 7:16
99,,,Southbound Pembina at Byng,,49.84946581,-97.15300084,22/03/2013 7:16
99,,,Westbound Windermere at Windermere Terminal,,49.84797719,-97.1538505,22/03/2013 7:17
99,,,Westbound Windermere at Windermere Terminal,,49.84797719,-97.1538505,22/03/2013 7:21
99,,,Northbound Pembina at Calrossie,,49.84952996,-97.1525115,22/03/2013 7:21
99,,,Northbound Pembina at Merriam,,49.85073057,-97.15221531,22/03/2013 7:21
99,,,Northbound Pembina at Stafford,,49.85652864,-97.15198024,22/03/2013 7:23
99,,,Northbound Pembina at Taylor,,49.85838226,-97.15089381,22/03/2013 7:24
99,,,Northbound Pembina at Jackson,,49.85963979,-97.15021966,22/03/2013 7:24
99,,,Northbound Pembina at Arbuthnot,,49.86266934,-97.14842023,22/03/2013 7:25
99,,,Northbound Pembina at Grant,,49.86436943,-97.14729765,22/03/2013 7:25
99,,,Northbound Pembina at Hugo,,49.86678436,-97.14643986,22/03/2013 7:26
99,,,Northbound Pembina at Daly,,49.86843384,-97.1455278,22/03/2013 7:27
99,,,Northbound Pembina at Nassau,,49.8714451,-97.14371451,22/03/2013 7:28
99,,,Northbound Pembina at Osborne,,49.87445135,-97.14215172,22/03/2013 7:29
99,,,Northbound Donald at Wardlaw,,49.87895253,-97.13790046,22/03/2013 7:30
